OCCUR_DATE,BORO,STATISTICAL_MURDER_FLAG,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,Latitude,Longitude
9/26/2015,MANHATTAN,FALSE,18-24,M,BLACK,40.81848029,-73.94139341
9/26/2015,BRONX,FALSE,18-24,M,BLACK,40.81876841,-73.85052803
9/26/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.58629201,-73.96624154
9/26/2015,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.84030033,-73.91435187
9/26/2015,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.81876841,-73.85052803
9/25/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.70324964,-73.94427542
9/25/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.7177944,-73.94033118
9/25/2015,BRONX,FALSE,25-44,M,BLACK,40.8350936,-73.90804801
9/25/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.68904894,-73.95861495
9/25/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.67966977,-73.93613621
9/25/2015,QUEENS,FALSE,45-64,M,BLACK HISPANIC,40.68280781,-73.78215147
9/23/2015,MANHATTAN,FALSE,<18,M,BLACK,40.80339363,-73.93814411
9/22/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.69833137,-73.9174962
9/22/2015,STATEN ISLAND,FALSE,25-44,M,BLACK,40.63215843,-74.16524695
9/22/2015,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.85192337,-73.90402328
9/21/2015,BRONX,TRUE,25-44,M,BLACK,40.84413922,-73.90038794
9/21/2015,BRONX,FALSE,18-24,M,BLACK,40.86705005,-73.86831677
9/21/2015,BRONX,FALSE,45-64,F,BLACK,40.86705005,-73.86831677
9/21/2015,BRONX,FALSE,25-44,M,BLACK,40.85839563,-73.90056722
9/21/2015,BROOKLYN,FALSE,45-64,M,BLACK HISPANIC,40.57371656,-73.99071798
9/20/2015,BRONX,TRUE,18-24,M,BLACK,40.86502854,-73.89276136
9/20/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.69422074,-73.98211815
9/20/2015,BROOKLYN,TRUE,65+,M,BLACK,40.69422074,-73.98211815
9/20/2015,BRONX,FALSE,25-44,M,BLACK,40.81764113,-73.92084867
9/20/2015,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.83248555,-73.90423404
9/20/2015,BRONX,FALSE,<18,F,BLACK HISPANIC,40.82081427,-73.90790109
9/19/2015,BRONX,FALSE,25-44,M,BLACK,40.81229714,-73.92350076
9/19/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.67636497,-73.93319102
9/19/2015,BRONX,FALSE,18-24,F,BLACK,40.8449101,-73.89009752
9/19/2015,BRONX,TRUE,18-24,F,BLACK,40.8449101,-73.89009752
9/19/2015,MANHATTAN,TRUE,25-44,M,BLACK,40.79581496,-73.93710016
9/19/2015,BRONX,FALSE,25-44,M,BLACK,40.84703177,-73.89160665
9/19/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.64994393,-73.96159834
9/19/2015,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.8449101,-73.89009752
9/19/2015,BRONX,TRUE,25-44,M,BLACK HISPANIC,40.8449101,-73.89009752
9/19/2015,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.80025179,-73.94043719
9/19/2015,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.80025179,-73.94043719
9/18/2015,MANHATTAN,FALSE,18-24,M,BLACK,40.84584878,-73.93350287
9/17/2015,STATEN ISLAND,FALSE,25-44,M,BLACK,40.6319395,-74.16347158
9/16/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.66969156,-73.88236191
9/15/2015,QUEENS,FALSE,25-44,M,BLACK,40.69159268,-73.79318284
9/14/2015,BRONX,FALSE,45-64,M,BLACK HISPANIC,40.84398611,-73.9138592
9/14/2015,BRONX,TRUE,18-24,M,WHITE HISPANIC,40.81943573,-73.91117225
9/12/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.59302322,-73.97909007
9/12/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.65758812,-73.9290549
9/12/2015,BRONX,FALSE,25-44,M,BLACK,40.81975185,-73.86544571
9/12/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.67632983,-74.00868157
9/12/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.66649457,-73.92162031
9/12/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.67303786,-73.92654674
9/12/2015,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.80653857,-73.9189115
9/12/2015,BROOKLYN,FALSE,25-44,M,WHITE HISPANIC,40.67825005,-73.95289219
9/11/2015,QUEENS,TRUE,<18,M,BLACK,40.59867148,-73.75790322
9/11/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.66317048,-73.89940878
9/11/2015,MANHATTAN,FALSE,18-24,M,BLACK,40.80692375,-73.95726858
9/11/2015,BROOKLYN,FALSE,45-64,M,BLACK,40.63825878,-73.91765582
9/10/2015,BRONX,FALSE,18-24,M,BLACK,40.83744218,-73.88770299
9/9/2015,BROOKLYN,TRUE,18-24,M,BLACK,40.67445843,-73.9389108
9/9/2015,MANHATTAN,FALSE,25-44,M,BLACK,40.80270732,-73.94918759
9/9/2015,BRONX,FALSE,25-44,M,BLACK,40.88365735,-73.84784635
9/9/2015,BROOKLYN,FALSE,<18,M,WHITE HISPANIC,40.6263832,-73.96162135
9/8/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.59375981,-73.98029923
9/8/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.68593572,-73.94007844
9/8/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.69861114,-73.94063235
9/8/2015,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.81943573,-73.91117225
9/7/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.66352682,-73.95720905
9/7/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.6650226,-73.95711279
9/7/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.6650226,-73.95711279
9/7/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.65163001,-73.95111695
9/7/2015,BROOKLYN,FALSE,45-64,M,WHITE,40.66352682,-73.95720905
9/6/2015,STATEN ISLAND,FALSE,18-24,M,BLACK,40.63519282,-74.1447104
9/6/2015,BRONX,FALSE,25-44,M,BLACK,40.84844658,-73.91067627
9/6/2015,QUEENS,FALSE,<18,M,BLACK,40.58788004,-73.80857557
9/6/2015,QUEENS,FALSE,18-24,M,BLACK,40.70443503,-73.89378071
9/6/2015,BROOKLYN,FALSE,18-24,F,BLACK,40.68593572,-73.94007844
9/6/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.66608204,-73.93042238
9/6/2015,STATEN ISLAND,FALSE,25-44,M,WHITE HISPANIC,40.63638836,-74.13452749
9/5/2015,BROOKLYN,FALSE,18-24,F,BLACK,40.66109624,-73.91970486
9/5/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.67281206,-73.9387066
9/5/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.67429383,-73.96176682
9/5/2015,MANHATTAN,FALSE,25-44,M,BLACK,40.79581496,-73.93710016
9/5/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.67141261,-73.88151014
9/5/2015,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.82872421,-73.92319212
9/5/2015,MANHATTAN,FALSE,18-24,M,WHITE HISPANIC,40.86988467,-73.9208979
9/4/2015,MANHATTAN,FALSE,<18,M,BLACK,40.82537544,-73.93809838
9/4/2015,BROOKLYN,FALSE,45-64,M,BLACK,40.69481307,-73.91333339
9/4/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.67334048,-73.93208415
9/4/2015,BRONX,FALSE,<18,M,BLACK,40.8693998,-73.84996317
9/4/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.66416223,-73.94681592
9/4/2015,MANHATTAN,TRUE,18-24,M,BLACK HISPANIC,40.79814695,-73.95035745
9/3/2015,MANHATTAN,FALSE,25-44,M,BLACK,40.81411316,-73.94085536
9/2/2015,BRONX,FALSE,<18,M,BLACK,40.83665364,-73.90714487
9/2/2015,BRONX,FALSE,18-24,M,BLACK,40.83665364,-73.90714487
9/2/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.66739617,-73.8870845
9/2/2015,QUEENS,FALSE,18-24,M,BLACK,40.65444385,-73.73552314
9/1/2015,BRONX,FALSE,<18,M,BLACK,40.8311707,-73.9008778
9/1/2015,BRONX,TRUE,18-24,M,BLACK,40.82474734,-73.89885493
9/1/2015,MANHATTAN,FALSE,25-44,M,BLACK,40.8135746,-73.95132157
9/1/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.67265752,-73.89076754
9/1/2015,BROOKLYN,FALSE,18-24,F,BLACK,40.67265752,-73.89076754
9/1/2015,MANHATTAN,FALSE,25-44,M,BLACK HISPANIC,40.78872009,-73.93999542
8/31/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.66136374,-73.90085866
8/31/2015,BRONX,FALSE,<18,M,BLACK,40.82255263,-73.86700316
8/31/2015,BROOKLYN,FALSE,45-64,M,BLACK,40.65333902,-73.92473222
8/31/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.66729786,-73.90916248
8/31/2015,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.69269727,-73.92766054
8/31/2015,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.82100076,-73.8958817
8/30/2015,QUEENS,TRUE,<18,M,BLACK,40.59511336,-73.75954188
8/30/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.69323738,-73.97236868
8/30/2015,QUEENS,FALSE,25-44,M,BLACK,40.59298035,-73.76409768
8/30/2015,BROOKLYN,FALSE,25-44,F,BLACK,40.68874453,-73.9449855
8/30/2015,BRONX,FALSE,18-24,M,BLACK,40.81908083,-73.90084477
8/30/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.68874453,-73.9449855
8/29/2015,QUEENS,TRUE,25-44,M,BLACK,40.77287506,-73.93002401
8/29/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.63948385,-73.94544859
8/29/2015,QUEENS,TRUE,25-44,M,BLACK,40.77287506,-73.93002401
8/29/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.69748418,-73.94093516
8/29/2015,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.87950024,-73.87223218
8/28/2015,QUEENS,FALSE,25-44,M,BLACK,40.58788004,-73.80857557
8/28/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.65914597,-73.96054173
8/28/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.65914597,-73.96054173
8/28/2015,BROOKLYN,TRUE,25-44,F,BLACK,40.65914597,-73.96054173
8/28/2015,BROOKLYN,FALSE,25-44,F,BLACK,40.65914597,-73.96054173
8/27/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.6529088,-73.92949437
8/26/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.59549327,-73.9351601
8/26/2015,BRONX,TRUE,25-44,M,BLACK,40.85131643,-73.90211697
8/25/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.65734561,-73.90319584
8/25/2015,QUEENS,FALSE,25-44,M,BLACK,40.69900015,-73.76314597
8/25/2015,BRONX,FALSE,18-24,M,BLACK,40.8540199,-73.89701499
8/25/2015,MANHATTAN,FALSE,18-24,M,BLACK,40.80797578,-73.93902148
8/25/2015,BRONX,TRUE,25-44,M,BLACK HISPANIC,40.88931975,-73.90030306
8/25/2015,QUEENS,FALSE,45-64,M,WHITE,40.75978761,-73.90007258
8/24/2015,BRONX,FALSE,18-24,M,BLACK,40.84386982,-73.92051613
8/24/2015,QUEENS,FALSE,18-24,M,BLACK,40.66420957,-73.77026071
8/24/2015,BROOKLYN,TRUE,25-44,M,WHITE HISPANIC,40.70385967,-73.94437635
8/24/2015,BROOKLYN,TRUE,25-44,M,WHITE HISPANIC,40.70385967,-73.94437635
8/23/2015,QUEENS,FALSE,25-44,M,BLACK,40.59763718,-73.78658843
8/23/2015,QUEENS,FALSE,18-24,M,BLACK,40.76174421,-73.87308707
8/23/2015,QUEENS,FALSE,25-44,F,BLACK,40.5952143,-73.78272576
8/23/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.69843372,-73.94216409
8/23/2015,BROOKLYN,TRUE,<18,F,BLACK,40.63463109,-73.95320131
8/23/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.63463109,-73.95320131
8/23/2015,BROOKLYN,FALSE,<18,F,BLACK,40.63463109,-73.95320131
8/23/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.68129296,-73.90871887
8/23/2015,BROOKLYN,FALSE,<18,M,BLACK,40.67150185,-73.87537487
8/23/2015,BROOKLYN,TRUE,18-24,M,BLACK,40.63463109,-73.95320131
8/23/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.67150185,-73.87537487
8/23/2015,QUEENS,FALSE,25-44,M,BLACK,40.60472138,-73.74883117
8/23/2015,BROOKLYN,FALSE,<18,M,BLACK,40.6886356,-73.90651692
8/23/2015,QUEENS,FALSE,25-44,M,BLACK HISPANIC,40.74948149,-73.87667896
8/23/2015,BROOKLYN,FALSE,18-24,M,WHITE,40.68129296,-73.90871887
8/23/2015,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.81703233,-73.89741657
8/22/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.65084598,-73.91646004
8/22/2015,STATEN ISLAND,FALSE,25-44,M,BLACK,40.61892351,-74.08367759
8/22/2015,BRONX,FALSE,18-24,M,BLACK,40.86917258,-73.89022058
8/22/2015,BRONX,TRUE,25-44,M,BLACK,40.86917258,-73.89022058
8/22/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.67043124,-73.91983714
8/22/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.67752877,-73.91081506
8/22/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.67043124,-73.91983714
8/22/2015,BRONX,FALSE,25-44,M,BLACK,40.86917258,-73.89022058
8/22/2015,BRONX,TRUE,18-24,M,BLACK,40.86917258,-73.89022058
8/22/2015,BROOKLYN,TRUE,25-44,F,WHITE HISPANIC,40.70122769,-73.92460963
8/21/2015,QUEENS,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,40.75441679,-73.91829796
8/21/2015,QUEENS,FALSE,18-24,M,BLACK,40.76384896,-73.86966673
8/21/2015,BRONX,FALSE,18-24,M,BLACK,40.83763974,-73.86593016
8/21/2015,MANHATTAN,TRUE,45-64,M,BLACK,40.72824968,-74.00537193
8/20/2015,QUEENS,FALSE,18-24,M,BLACK,40.68317219,-73.74573597
8/20/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.66905333,-73.87577349
8/20/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.66285132,-73.99893092
8/20/2015,BRONX,FALSE,25-44,M,BLACK,40.88614179,-73.84499624
8/20/2015,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.87121065,-73.85410657
8/19/2015,MANHATTAN,FALSE,18-24,M,BLACK,40.79761052,-73.94132059
8/19/2015,QUEENS,FALSE,<18,M,BLACK,40.69917688,-73.76079891
8/19/2015,QUEENS,FALSE,18-24,M,BLACK,40.69917688,-73.76079891
8/18/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.69240396,-73.92944743
8/18/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.66165601,-73.91500317
8/17/2015,QUEENS,FALSE,25-44,M,BLACK,40.70228744,-73.78045087
8/17/2015,QUEENS,FALSE,25-44,M,BLACK,40.67468225,-73.73913901
8/17/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.65993099,-73.92412647
8/17/2015,QUEENS,FALSE,18-24,F,BLACK,40.77270716,-73.93268572
8/16/2015,BRONX,FALSE,18-24,M,BLACK,40.83711874,-73.91372715
8/16/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.64870583,-73.90512937
8/16/2015,BRONX,FALSE,25-44,M,BLACK,40.82506322,-73.87739704
8/16/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.64870583,-73.90512937
8/16/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.66833196,-73.89690337
8/16/2015,QUEENS,TRUE,25-44,M,BLACK,40.70451818,-73.77133726
8/16/2015,BROOKLYN,FALSE,45-64,M,WHITE HISPANIC,40.69058056,-73.91397602
8/15/2015,QUEENS,FALSE,45-64,M,BLACK,40.77533725,-73.93628976
8/15/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.6904918,-73.93953346
8/15/2015,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.84932763,-73.90261238
8/15/2015,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.8561218,-73.89237718
8/15/2015,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.86906078,-73.90224339
8/14/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.67213395,-73.90749761
8/14/2015,BROOKLYN,FALSE,<18,M,BLACK,40.66143429,-73.89403211
8/14/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.69210243,-73.93858046
8/14/2015,BROOKLYN,FALSE,45-64,M,UNKNOWN,40.65867971,-73.91739116
8/14/2015,STATEN ISLAND,FALSE,45-64,M,WHITE,40.63043246,-74.16090029
8/14/2015,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.83012856,-73.9144212
8/14/2015,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.83012856,-73.9144212
8/13/2015,BRONX,FALSE,<18,F,BLACK,40.8350936,-73.90804801
8/13/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.66081576,-73.91528313
8/13/2015,BROOKLYN,TRUE,18-24,M,BLACK,40.66081576,-73.91528313
8/13/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.69313928,-73.9360877
8/12/2015,QUEENS,FALSE,45-64,M,ASIAN / PACIFIC ISLANDER,40.68524775,-73.8385701
8/12/2015,BROOKLYN,FALSE,25-44,F,BLACK,40.59372081,-73.98320456
8/12/2015,BROOKLYN,FALSE,18-24,F,BLACK,40.6611343,-73.89469308
8/10/2015,QUEENS,FALSE,25-44,M,BLACK,40.67334002,-73.73617236
8/10/2015,BROOKLYN,FALSE,25-44,M,BLACK HISPANIC,40.57503125,-73.98988199
8/9/2015,QUEENS,FALSE,18-24,M,BLACK,40.70579205,-73.73963628
8/9/2015,BRONX,FALSE,<18,M,BLACK,40.87594701,-73.83303635
8/9/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.69775119,-73.94822309
8/9/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.65166225,-73.92315721
8/9/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.68053233,-73.91535903
8/9/2015,MANHATTAN,FALSE,18-24,M,BLACK,40.83577647,-73.94700805
8/9/2015,BROOKLYN,FALSE,25-44,M,BLACK HISPANIC,40.68053233,-73.91535903
8/9/2015,MANHATTAN,FALSE,<18,F,BLACK HISPANIC,40.83577647,-73.94700805
8/8/2015,BROOKLYN,FALSE,25-44,F,BLACK,40.68962203,-73.96014936
8/8/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.68962203,-73.96014936
8/8/2015,QUEENS,FALSE,18-24,F,BLACK,40.69843189,-73.80452127
8/8/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.67013946,-73.90892519
8/8/2015,BROOKLYN,TRUE,25-44,M,WHITE,40.67608952,-73.90612667
8/8/2015,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.69925365,-73.91414493
8/7/2015,BROOKLYN,TRUE,18-24,M,BLACK,40.63676231,-73.92057725
8/7/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.63676231,-73.92057725
8/7/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.63676231,-73.92057725
8/7/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.63676231,-73.92057725
8/7/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.66773599,-73.91510897
8/6/2015,MANHATTAN,FALSE,<18,M,BLACK,40.79678937,-73.93940305
8/6/2015,QUEENS,FALSE,<18,M,BLACK,40.60138452,-73.7517773
8/6/2015,MANHATTAN,FALSE,25-44,F,BLACK HISPANIC,40.79678937,-73.93940305
8/6/2015,QUEENS,FALSE,<18,M,WHITE HISPANIC,40.60138452,-73.7517773
8/5/2015,QUEENS,TRUE,25-44,M,BLACK,40.71554248,-73.74776289
8/5/2015,QUEENS,TRUE,25-44,M,BLACK,40.71554248,-73.74776289
8/5/2015,BRONX,FALSE,<18,M,BLACK,40.81269944,-73.92161996
8/5/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.67312818,-73.94462864
8/5/2015,QUEENS,FALSE,18-24,M,BLACK,40.67343701,-73.75719968
8/5/2015,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.82305602,-73.90452672
8/5/2015,BROOKLYN,FALSE,18-24,F,WHITE HISPANIC,40.6725737,-73.91017798
8/4/2015,BRONX,FALSE,18-24,M,BLACK,40.83158232,-73.92770739
8/4/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.68815438,-73.94685696
8/4/2015,QUEENS,FALSE,18-24,M,BLACK,40.60977721,-73.75061519
8/4/2015,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.83158232,-73.92770739
8/3/2015,BROOKLYN,FALSE,18-24,F,BLACK,40.67822301,-74.00649229
8/3/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.67822301,-74.00649229
8/3/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.68377402,-73.98699613
8/3/2015,BRONX,FALSE,25-44,M,BLACK,40.83590208,-73.92868633
8/2/2015,BROOKLYN,FALSE,18-24,F,BLACK,40.67141261,-73.88151014
8/2/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.67141261,-73.88151014
8/2/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.67141261,-73.88151014
8/2/2015,BROOKLYN,FALSE,25-44,F,BLACK,40.67141261,-73.88151014
8/2/2015,BROOKLYN,FALSE,<18,M,BLACK,40.66135219,-73.96072627
8/2/2015,BRONX,FALSE,25-44,M,BLACK,40.8218896,-73.85926192
8/2/2015,BRONX,FALSE,<18,F,BLACK,40.8218896,-73.85926192
8/2/2015,BRONX,TRUE,25-44,M,BLACK,40.8218896,-73.85926192
8/2/2015,BRONX,TRUE,<18,F,BLACK,40.8218896,-73.85926192
8/2/2015,BROOKLYN,TRUE,45-64,M,WHITE HISPANIC,40.69380203,-73.97440455
8/2/2015,BRONX,TRUE,18-24,M,WHITE HISPANIC,40.8218896,-73.85926192
8/2/2015,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.8218896,-73.85926192
8/1/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.57503125,-73.98988199
8/1/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.63424618,-73.9226965
8/1/2015,BROOKLYN,FALSE,45-64,M,BLACK,40.65575638,-73.9608048
8/1/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.65575638,-73.9608048
8/1/2015,BROOKLYN,FALSE,25-44,F,BLACK,40.65575638,-73.9608048
7/31/2015,BROOKLYN,FALSE,18-24,F,BLACK,40.63926778,-73.93776388
7/31/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.62863479,-73.9394821
7/31/2015,BROOKLYN,FALSE,18-24,M,WHITE HISPANIC,40.6907425,-73.92762164
7/30/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.68808139,-73.91759767
7/30/2015,BROOKLYN,FALSE,<18,M,BLACK,40.68808139,-73.91759767
7/29/2015,BRONX,FALSE,45-64,M,BLACK,40.82769311,-73.89979896
7/29/2015,MANHATTAN,FALSE,45-64,M,BLACK,40.8135746,-73.95132157
7/29/2015,BRONX,FALSE,25-44,M,WHITE HISPANIC,40.83388652,-73.92471296
7/28/2015,BRONX,FALSE,18-24,M,BLACK,40.81646587,-73.90780618
7/28/2015,BRONX,FALSE,<18,M,BLACK,40.81646587,-73.90780618
7/28/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.66073735,-73.88793874
7/28/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.65690634,-73.88509138
7/27/2015,BRONX,FALSE,18-24,M,WHITE HISPANIC,40.83263068,-73.88844356
7/26/2015,BRONX,TRUE,18-24,M,BLACK,40.87124911,-73.83699022
7/26/2015,BRONX,FALSE,18-24,M,BLACK,40.87124911,-73.83699022
7/26/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.66880258,-73.88297967
7/26/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.68799159,-73.96127782
7/26/2015,BROOKLYN,FALSE,25-44,M,BLACK HISPANIC,40.68799159,-73.96127782
7/25/2015,BRONX,FALSE,25-44,M,BLACK,40.83507199,-73.93003945
7/25/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.62653709,-73.93925817
7/25/2015,BROOKLYN,TRUE,25-44,M,BLACK,40.66757467,-73.90729486
7/25/2015,BROOKLYN,TRUE,25-44,M,BLACK HISPANIC,40.65941664,-73.90859945
7/25/2015,QUEENS,FALSE,25-44,M,WHITE HISPANIC,40.76566243,-73.83742102
7/24/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.67461865,-73.95654535
7/24/2015,MANHATTAN,TRUE,25-44,F,BLACK,40.8156686,-73.93656726
7/24/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.6935096,-73.93668911
7/24/2015,BRONX,FALSE,18-24,M,BLACK HISPANIC,40.84733489,-73.90374165
7/24/2015,BRONX,FALSE,<18,M,WHITE HISPANIC,40.82173681,-73.89286816
7/23/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.70574138,-73.93951647
7/23/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.64204376,-73.94960856
7/23/2015,BRONX,FALSE,18-24,M,BLACK,40.82322117,-73.89888796
7/23/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.66824447,-73.85915557
7/23/2015,BROOKLYN,FALSE,25-44,M,BLACK HISPANIC,40.66824447,-73.85915557
7/23/2015,MANHATTAN,FALSE,25-44,M,WHITE HISPANIC,40.85587744,-73.92894349
7/23/2015,MANHATTAN,FALSE,18-24,F,WHITE HISPANIC,40.85587744,-73.92894349
7/23/2015,BRONX,TRUE,25-44,M,WHITE HISPANIC,40.81606719,-73.90855073
7/23/2015,BRONX,TRUE,25-44,M,WHITE HISPANIC,40.81606719,-73.90855073
7/22/2015,BRONX,FALSE,18-24,M,BLACK,40.83466782,-73.90501485
7/22/2015,MANHATTAN,FALSE,45-64,F,BLACK,40.72550138,-73.97471821
7/22/2015,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.84651133,-73.92098872
7/21/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.67166801,-73.91451975
7/21/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.68324781,-73.94389192
7/21/2015,BRONX,FALSE,25-44,M,BLACK HISPANIC,40.81540115,-73.88766003
7/20/2015,BRONX,FALSE,18-24,M,BLACK,40.83124701,-73.90923316
7/20/2015,QUEENS,FALSE,25-44,M,BLACK,40.67562893,-73.79011795
7/20/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.6247004,-73.9363329
7/20/2015,BROOKLYN,FALSE,18-24,M,BLACK,40.57544324,-73.98779566
7/20/2015,BRONX,FALSE,18-24,M,BLACK,40.85544383,-73.90705109
7/19/2015,BRONX,FALSE,<18,M,BLACK,40.84905554,-73.90315654
7/19/2015,BROOKLYN,FALSE,25-44,M,BLACK,40.67461865,-73.95654535
7/19/2015,BRONX,FALSE,<18,M,BLACK,40.82113908,-73.92564554
7/19/2015,STATEN ISLAND,TRUE,25-44,M,BLACK,40.61532513,-74.09949636
7/19/2015,BRONX,FALSE,18-24,F,BLACK,40.82113908,-73.92564554
